Series Name,Series Code,Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Morocco,MAR,..,..,..,..,..,..,..,..,..,..,19559.297,19915.828,20453.976,21860.714,22649.577,23466.843,24631.884,25628.168,27144.27,28303.432,29395.295,28896.46,27751.581,29303.148,29127.667,30757.159,32393.514,33283.984,34517.861,36636.888,37543.266,38293.349,39519.9,39455.137,41252.803,41902.279,42078.662,43941.603,45637.611,48246.3358,50974.378,53556.2719,53925.24019,54270.6439,65993.198,70022.09,71423.4066,73113.44,72650.847,72152.210619649,76087.3788481451,78381.399786628,80436.7152145251,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,45072.996,26276.193,27941.871,30344.614,26737.566,31194.93,27921.704,31990.701,33405.041,43494.41,37019.696,32465.756,36329.563,36156.898,28331.516,28130.615,26894.422,36890.469,26533.148,29872.852,40943.06776,33997.2955,53298.3008,30793.921,35829.728,36851.038,31666.106,30429.449,301746.742,202613.155,215278.008,293796.215,248706.421,354834.811,301972.73,349872.741,301392.9914,317678.2949,363780.5718,307176.207409471,379823.550388872,380073.237805556,380308.292508061,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,655739.12,423754.687,533147.892,771873.79,428380.032,420989.11,406500.184,631034.56,766227.64,659112.51,788821.87,684627.28,677312.48,1287780.15,736511.28,619236.46,731477.92,982939.9,764834.98,518744.881,875447.03,776791.23,1151425.85,937442.45,820857.17,943040.18,704660.58,697087.16,306622.79,337749.19,185137.09,186669.7,226294.68,187353.37,379912.77,223012.72,199289.348,349940.751,189004.373,266006.03229454,325367.139062547,526919.838488792,528416.217662507,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,7251.1455,6119.279,6337.8623,6533.8771,6812.5598,5483.0442,5288.7276,6139.8638,6272.3857,7142.4037,7327.403,6431.6512,6391.1266,6234.4381,6041.7768,6288.8253,6034.2645,6506.8512,6147.4087,6404.1857,7299.9503,7246.8113,8369.4607,6904.621,7299.7744,7245.0185,6716.9304,7024.6601,22239.1204,28386.7931,33985.47,31359.313,29497.365,28634.234,34751.217,30934.05,37085.6941,36561.0978,28595.4652,39971.703287644,37647.5718011523,37855.6522446755,38049.2707847565,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,19946.0752,20308.8691,20096.2747,21059.2656,21302.3984,21667.7848,21820.778,22157.2308,22337.7897,22505.535,23311.7205,23331.5389,22885.5926,23879.8509,24363.79,24113.3639,23960.7569,24664.1909,24882.8869,24654.0729,25118.3339,25017.0089,24131.4709,25373.4739,25643.7849,26905.3119,27238.2519,27566.6509,28206.923,41332.579,31234.017,29843.757,28915.419,29847.024,30427.862,30862.516,30946.099,31263.61,32026.569,32809.2621925374,32738.69185878,33160.9713713475,40762.7152881677,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..,183916.774,186709.003,205138.485,214755.036,210406.425,201646.099,213891.344,212634.688,217684.755,228827.379,219031.363,216959.475,205036.44,201896.523,209479.843,212565.182,216327.866,219078.54,219095.098,223050.278,224468.089,232341.681,230579.363,234204.767,234257.997,235053.007,244204.434,235836.236,227061.482,218722.666,220319.9,220252.518,218276.476,221354.464,221355.349,217083.632,211767.903,208848.042454,205061.312,201884.487178424,212418.45504564,200143.54444018,195873.763889571,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2368.41651,2196.93571,1728.50763,1650.55954,1324.33131,..,..,..,..,..,1633.16868,..,1839.33993,1837.4805,..,..,..,..,1821.33978,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,49600.563,48316.683,52587.148,53668.269,55467.13,54660.877,57248.3,58533.311,57616.282,55998.036,58641.607,58363.322,60533.869,60808.287,62274.735,62890.422,63171.453,62070.125,65388.136,64221.188,65689.817,65434.959,67149.862,66894.903,68092.81,69576.05,70563.226,73548.22,69545.596,71814.666,74422.829,76276.944,77305.4713,80252.282,80229.163,82066.568,83539.488,81888.391,81442.9,76062.1502053644,76141.6578305852,75851.1222399306,78130.9798816606,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..,8313.1054,8078.6348,8168.1906,8722.916,9253.846,9440.0214,9854.2855,10748.179,10513.198,9306.8965,9010.6365,9077.5337,9565.9995,9144.026,9376.979,9478.0873,9581.3248,9149.8351,9457.4401,9598.875,10263.4765,9569.4821,10134.5032,10836.687,11082.2681,10769.139,10980.733,11325.7868,22494.947,12417.6043,14043.287,14462.642,14719.832,16965.369,14793.133,16831.87,15048.35,15276.859,15791.953,15861.9682306353,15794.3498057937,16068.6412130905,16323.0434302921,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Niger,NER,..,..,..,..,..,..,..,..,..,..,8021.2861,8160.2696,8330.0921,5822.9862,5877.2686,6312.5158,6767.5779,7268.7252,7687.8322,7956.3465,8200.6399,8313.6936,8621.6653,8863.9411,6566.4989,5841.4508,6000.9253,6016.8739,6504.6764,6730.8106,6929.2769,7163.74302,7576.52064,7592.12518,7995.58618,8185.4332,8402.8431,8595.5915,10401.1439,11321.459,11124.281,10982.1695,9326.6288,9570.2698,9191.3938,10258.5269,10176.1295,10970.2882,10491.4259,10530.9297519483,11219.5051135265,11342.1190258822,11460.9158280465,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..,74939.732,90499.952,105080.024,120770.969,137390.257,116135.141,130224.53,124059.821,125587.089,162131.637,155988.621,134625.321,133455.953,133295.326,135013.464,137868.6,137043.984,132908.939,144640.979,155364.438,163274.1763,171312.8095,188562.29,187613.213,174508.4,184046.2,203140.476,196351.827,332361.059,353503.934,314978.544,319145.794,295068.358,314942.187,288145.573,374421.704,318579.09,335201.39,316058.63,273156.363092577,292211.735427326,296799.948975518,301010.125866092,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,12061.4093,11427.6115,11600.9282,12964.5451,13197.4052,11311.1386,11702.0396,11918.9445,10630.7061,11857.7964,10926.7948,13989.7454,12447.0366,11579.2694,12927.0372,13451.8959,13720.8511,13984.9048,12112.0439,13643.9824,14328.5064,12880.3406,11588.8962,11783.728,11650.6719,11579.5453,12809.7343,11705.1883,..,..,..,..,..,..,11250.99586,11591.60108,11559.34434,12465.444,11742.8238,11639.367239289,12257.5435281439,12645.7140398317,12992.2469938559,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,2.66229757,2.74295804,2.82391503,2.89465827,2.96761155,3.04146666,3.11684045,3.18837588,3.25686166,3.32302492,3.40153842,3.48884691,3.58204284,3.66574328,3.78334923,3.92426729,4.10050459,4.30977712,4.5514134,4.8212886,5.1160915,5.4531069,5.7955346,6.1426591,6.4954702,6.55592511,6.93296305,7.31969726,7.70449605,8.08908247,8.46553305,8.8469706,9.22260823,9.59218446,9.96274548,10.33170764,10.65055804,11.00040397,11.3841499,11.79593055,12.24371151,12.3661486251,12.4885857402,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Norway,NOR,..,..,..,..,..,..,..,..,..,..,57051.381,55490.995,59160.426,61119.993,60168.072,58968.279,62913.679,64371.891,64150.539,68035.419,66457.85,62737.383,58684.319,59377.767,62471.31,63260.653,65497.829,66922.185,66652.758,66535.026,67466.0999,64287.922,64336.797,67255.05,70005.932,70569.101,72016.75,74552.49,74639.785,76295.632,71217.9,71491.23101,69689.527,73172.62816,73534.99492,71578.0629,71355.504,72404.46722,71002.7568,65840.6636900105,65710.0642142401,64181.1477579667,63536.7320746753,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Oman,OMN,..,..,..,..,..,..,..,..,..,..,11262.66036,11973.58869,12679.41609,13469.34005,14667.81857,41267.8204,46082.7245,46623.9406,40123.894,37391.2496,25803.77867,28754.9893,26652.58449,29530.8749,26941.23197,23802.2091,27065.757,27323.0105,29972.2713,30545.2456,35356.2927,39183.9861,39069.5883,38850.4088,37319.9954,41448.6408,43219.7303,44902.2465,27560.6457,30791.4306,35439.108,40680.0901,43297.5065,46464.7878,46069.195,48099.6628,50886.1962,52515.093,55220.8011,55510.2056941071,59041.9795817376,60705.5913108149,62201.5508044815,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Pakistan,PAK,..,..,..,..,..,..,..,..,..,..,87131.5379,88272.7669,89365.8699,91944.2539,95681.9849,100792.4559,102278.5119,106850.7459,112301.4989,117082.0079,118581.1339,123883.0799,130156.2129,132525.9419,136908.8732,142484.5969,147683.1059,148983.1979,163110.3919,167541.4849,172551.2859,175960.6389,185194.4089,194843.2479,201063.0269,209249.9689,220080.3959,225905.9039,234307.76,246612.071,247348.795,250584.705,256954.135,271615.1473,291014.0248,299134.716,314154.5358,336409.906,338551.92,343244.201743882,354528.622197099,362475.094356567,369734.583692698,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Panama,PAN,..,..,..,..,..,..,..,..,..,..,5712.0345,5876.4903,6183.105,6560.9868,6808.257,6988.9997,7031.9147,6964.1812,6840.1844,7255.7774,6952.0314,6658.0435,7120.1752,7462.5508,6872.8311,6734.0579,6906.3482,6921.9705,6503.0435,6614.2748,6814.4507,7309.7313,8021.8998,8212.4499,8471.1861,8817.5947,8891.1129,8870.4953,10070.7361,8736.7085,9158.7515,11337.6568,10475.8582,10850.464,10819.0091,10588.624,11987.7807,11689.1502,15082.5873,15489.5112672717,15428.76050942,15860.4557625829,16248.7722905672,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..,6716.2282,5585.1159,17758.411,9591.1103,7310.1465,7365.5933,11558.4247,21328.355,11500.9509,17233.9704,18483.1879,16620.8831,71592.048,32603.1909,19816.9529,20888.2178,31682.0336,49888.549,22162.3659,23682.253,29504.072,58949.5509,56368.479,37196.2796,58386.856,35410.1243,34368.4362,143275.032,8730.3242,6685.108,8257.4614,10359.9409,84384.8163,10217.6916,19650.1578,9453.0338,14195.8728,9773.2384,9516.4689,11298.7329775057,10667.5964883463,10888.0894662948,11087.4570564505,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Paraguay,PRY,..,..,..,..,..,..,..,..,..,..,52446.298,37860.761,45585.112,39123.162,41939.298,47300.885,54928.729,44312.747,52368.517,54650.206,57665.157,53699.223,56702.283,57913.725,47853.32,50816.033,53736.772,64036.841,56178.551,56827.397,63833.492,59605.441,63670.88,70228.07,54360.232,60568.495,62323.21,63388.761,48081.506,136601.13,39439.471,86905.953,83003.028,83847.271,69049.055,90747.006,67108.715,138575.697,54092.028,46875.5965759124,50027.5030005582,50445.1164029722,50843.9542041131,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Peru,PER,..,..,..,..,..,..,..,..,..,..,55258.28,49525.361,51650.415,49969.699,53198.078,54949.664,58643.862,53842.491,56739.844,58834.226,60578.725,60095.341,60744.53,57027.024,53958.176,53619.781,57184.193,62286.656,60300.158,57774.678,59544.1966,57289.42,59369.573,62945.458,57507.247,63406.514,66878.351,67172.281,70299.961,64302.171,66574.044,49674.782,51029.146,53092.701,56438.522,68557.456,58736.853,70911.513,63708.119,64753.407771013,71614.2940211242,73289.702901321,74806.9567445781,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Philippines,PHL,..,..,..,..,..,..,..,..,..,..,78220.635,78563.179,79527.624,88767.222,84178.481,85572.977,84878.704,89721.795,92112.253,94616.367,90455.034,87094.481,87027.695,91682.474,83765.237,82498.31,82667.584,83709.076,92300.675,94618.11,96355.436,96239.316,102098.065,106302.855,117252.259,125623.452,134296.648,140736.42,163224.106,140842.114,150078.87,142869.331,138051.043,140443.044,142978.772,146433.72,201211.257,149106.274,152332.054,223801.402582966,159940.452828914,163797.78766544,167297.549725585,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Poland,POL,..,..,..,..,..,..,..,..,..,..,466179.59,467738.84,490842.81,516053.03,541552.09,566179.45,585817.12,603009.6,624093.9,617874.13,606341.22,569138.11,574774.41,578353.53,583714.55,581329.87,594356.88,588453.1,583837.54,558609,474016.0603,460117.254,452553.142,449456.043,448871.632,458557.084,435648.565,433538.612,388905.682,380841.8682,392642.0366,385653.8873,375643.178,387619.1421,411840.4427,411811.67406,423290.66622,421174.6542,420981.528,405421.159762265,426485.868351622,422791.468168537,414606.89232929,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Portugal,PRT,..,..,..,..,..,..,..,..,..,..,26924.831,28815.6652,29552.2065,32090.4437,31551.939,33239.2002,34557.8804,35246.6047,37256.3209,40296.2952,41434.738,43003.046,43633.787,44334.473,42653.197,41504.109,45719.913,46131.848,47741.33,56692.546,58227.179,60330.057,64299.6533,63334.9452,64486.0265,69204.4065,67633.1028,70751.8317,83126.729,84722.774,88594.191,85398.971,88319.252,89900.198,84930.561,101594.256,81336.945,79399.304,74433.765,75492.5034292383,71681.4684400366,71977.8870090626,72524.218510274,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,2377.51686,2495.71185,2574.15736,2631.51096,2641.27376,2530.02781,2545.7889,2512.5331,2532.1591,2520.57977,2430.04067,2437.51321,2480.23575,2445.1826,2520.0804,2536.6436,2605.3631,2619.42452,2748.1712,2857.9248,2941.1635,3012.328,2740.32789,2832.01866,2912.47949,2888.34827,2947.38742,2996.51629,2864.88914,2912.54867,2963.27411,3010.80039,3031.48013,3095.28599,3098.94399,3118.66669,3105.7168,3064.31024,3067.96985,3119.06938320473,3199.24568321129,3247.52000136847,3293.25487972272,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,13147.53868,15621.40866,18431.6271,20976.95822,18062.54224,18272.65793,16998.27819,15749.87406,17271.6122,17812.3572,16167.2702,14881.013,16305.5786,15571.3769,20022.1315,18988.3854,20354.7696,20340.4385,21410.6084,22303.184,21978.4828,23318.2917,..,..,..,..,..,..,38744.69,43695.7,44439.7,45516.2738,46983.92434,51782.17186,58827.54254,61388.81678,68073.78995,77135.76161,83149.36557,86227.8146737545,98391.5338465153,100891.323358578,103155.120721373,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Romania,ROU,..,..,..,..,..,..,..,..,..,..,176279.491,179222.06,185193.514,199678.6,203754.525,218145.216,236190.076,245960.898,263438.368,269314.866,266432.966,269640.835,268316.331,278659.2,270755.071,270433.443,273743.387,271783.438,284585.509,278926.551,247279.3403,204626.059,186159.772,174503.319,170925.428,177197.356,181831.133,167308.766,147443.81,129620.602,132627.536,137737.591,135160.393,141128.161,139881.565,139578.1707,144382.55,141043.059,136834.935,119648.2095,117930.698,126194.415552348,121762.225104696,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,2240872.97,2244826.89,2405407.75,2450946.31,2531226.89,2692997.65,2800716.03,2847656.5,2914879.88,2964555.53,3028837.5,3032439.53,3060875.9,3076796.39,3113508.6,3147716.56,3237017.69,3294290.42,3376294.37,3390140.82,3593581.92,3391970.11,3128013.23,3013967.26,2707580.73,2645144.69,2718564.86,2457479.79,3459685.66,2512656.97,2771222,2649244.38,2984844.66,3542027.45,2413520.92,2527172.17,2748951.04,2604102.33,2995286.6,2562920.977736,2603289.62983381,2777724.31014007,2803398.4879042,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Rwanda,RWA,..,..,..,..,..,..,..,..,..,..,2033.9629,2005.1179,2040.834,2121.0505,2086.8027,2183.61,2188.8246,2275.6962,2370.3457,2388.304,2448.6557,2630.5502,2727.4538,2854.8172,3026.5805,3207.3185,3202.699,3272.0663,3307.3324,3475.693,3251.96376,3317.3907,3365.9133,3161.5389,3053.5275,3231.6846,3420.3991,3682.836,5454.0444,4837.2697,4900.3316,3924.0208,4806.285,4793.8085,5635.3957,4963.9625,5021.6608,4904.6175,5183.7427,5967.06192569087,6547.47491286008,6620.24670057814,6689.94889743344,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,116.577153,117.17352,117.292399,119.462904,130.82467,132.227594,132.698335,139.924788,145.616683,155.371715,189.820234,274.125567,227.883001,231.691298,255.544613,264.24533,254.297303,265.12574,281.70121,277.72245,287.10673,284.32374,292.98726,290.31019,271.81762,279.85953,288.65266,306.32102,299.83159,305.64793,318.53193,324.44327,314.98397,314.07798,312.54342,307.20583,326.16138,326.9412,330.23679,330.708149791493,340.977682074287,348.882192362577,356.086960000804,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,39.299597,39.609914,40.35577,42.521365,43.464395,45.258982,47.417061,50.295556,50.715708,55.244923,59.465454,58.499746,60.265176,62.26594,62.993275,65.18729,67.798931,68.919606,71.648894,71.513932,97.473043,102.239431,101.306498,102.132788,102.919215,107.209007,107.838554,111.486002,104.971686,109.358465,206.896072,187.961641,190.503443,210.28072,170.011514,177.245483,155.275431,169.708684,175.963732,177.024126785466,185.451631790855,190.736300569879,195.486961272431,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,78220.3308,94020.5889,121325.1278,162521.6331,171400.4395,140263.476,173655.1887,184501.8835,187608.1556,216984.5731,260541.6713,237000.734,230347.819,223068.247,170933.586,..,..,..,..,..,..,..,..,..,..,262037.697,276181.966,280673.769,292876.646,295772.016,310713.5,321603.515,336300.494,355029.43,..,..,..,419852.998,446765.124,471266.326647713,..,514967.262649612,..,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Senegal,SEN,..,..,..,..,..,..,..,..,..,..,8236.3061,8274.179,8042.6126,8109.7219,7852.6378,8272.2336,8527.0022,9045.9348,8844.733,9131.7728,9392.2317,9019.5803,9341.087,8926.5624,9123.9137,9316.6885,9605.729,9987.6747,9812.3734,10300.908,11016.4282,10641.4706,11429.8145,11429.2015,11652.4041,12144.979,12591.4269,13138.6586,44963.523,56357.769,48632.878,58818.338,55038.558,34578.804,49186.654,50288.842,58446.314,47429.886,51876.505,47324.755141409,53407.5710536081,53810.0458870121,54185.3718787515,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,138.812175,140.178556,145.749328,151.086147,159.704339,163.002588,167.134561,176.801623,176.035646,214.621372,234.645686,187.146333,169.934989,270.070718,275.291742,289.706043,302.3645,302.904106,456.909686,435.741257,365.272339,401.784527,385.880755,392.587572,382.080883,402.544761,396.056273,447.493605,..,..,..,..,680.722274,697.085541,..,..,..,786.5191,806.416085,805.942230706433,854.072184402449,883.831427003904,910.287358285027,..,..,..,..,..,..,..
